Platform Type,Center,Platform,Level,Sample,Barcode,File Name
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A10B-01,TCGA-E2-A10B-01A-11D-A10N-05,6005486012_R04C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A10B-01,TCGA-E2-A10B-01A-11D-A10N-05,6005486012_R04C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A129-01,TCGA-AO-A129-01A-21D-A10N-05,6005486012_R04C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A129-01,TCGA-AO-A129-01A-21D-A10N-05,6005486012_R04C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A108-01,TCGA-E2-A108-01A-13D-A10N-05,6005486012_R05C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A108-01,TCGA-E2-A108-01A-13D-A10N-05,6005486012_R05C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A126-01,TCGA-AO-A126-01A-11D-A10N-05,6005486012_R05C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A126-01,TCGA-AO-A126-01A-11D-A10N-05,6005486012_R05C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0B2-01,TCGA-BH-A0B2-01A-11D-A10N-05,6005486012_R06C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0B2-01,TCGA-BH-A0B2-01A-11D-A10N-05,6005486012_R06C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A105-01,TCGA-E2-A105-01A-11D-A10N-05,6005486012_R06C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A105-01,TCGA-E2-A105-01A-11D-A10N-05,6005486012_R06C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A107-01,TCGA-E2-A107-01A-11D-A10N-05,6005486013_R01C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A107-01,TCGA-E2-A107-01A-11D-A10N-05,6005486013_R01C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A7-A0D9-11,TCGA-A7-A0D9-11A-53D-A10Q-05,6005486013_R01C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A7-A0D9-11,TCGA-A7-A0D9-11A-53D-A10Q-05,6005486013_R01C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A12B-01,TCGA-AO-A12B-01A-11D-A10N-05,6005486013_R02C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A12B-01,TCGA-AO-A12B-01A-11D-A10N-05,6005486013_R02C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A7-A0CE-11,TCGA-A7-A0CE-11A-21D-A10Q-05,6005486013_R02C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A7-A0CE-11,TCGA-A7-A0CE-11A-21D-A10Q-05,6005486013_R02C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A125-01,TCGA-AO-A125-01A-11D-A10N-05,6005486013_R03C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A125-01,TCGA-AO-A125-01A-11D-A10N-05,6005486013_R03C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0BV-11,TCGA-BH-A0BV-11A-31D-A10Q-05,6005486013_R03C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0BV-11,TCGA-BH-A0BV-11A-31D-A10Q-05,6005486013_R03C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A10E-01,TCGA-E2-A10E-01A-21D-A10N-05,6005486013_R04C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A10E-01,TCGA-E2-A10E-01A-21D-A10N-05,6005486013_R04C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0DQ-11,TCGA-BH-A0DQ-11A-12D-A10Q-05,6005486013_R04C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0DQ-11,TCGA-BH-A0DQ-11A-12D-A10Q-05,6005486013_R04C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-B6-A0X7-01,TCGA-B6-A0X7-01A-11D-A10N-05,6005486013_R05C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-B6-A0X7-01,TCGA-B6-A0X7-01A-11D-A10N-05,6005486013_R05C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0H7-11,TCGA-BH-A0H7-11A-13D-A10Q-05,6005486013_R05C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0H7-11,TCGA-BH-A0H7-11A-13D-A10Q-05,6005486013_R05C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0DK-11,TCGA-BH-A0DK-11A-13D-A10Q-05,6005486013_R06C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0DK-11,TCGA-BH-A0DK-11A-13D-A10Q-05,6005486013_R06C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0DH-11,TCGA-BH-A0DH-11A-31D-A10Q-05,6005486013_R06C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0DH-11,TCGA-BH-A0DH-11A-31D-A10Q-05,6005486013_R06C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A0JC-01,TCGA-AO-A0JC-01A-11D-A10P-05,6005486014_R01C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A0JC-01,TCGA-AO-A0JC-01A-11D-A10P-05,6005486014_R01C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-B6-A0RI-01,TCGA-B6-A0RI-01A-11D-A10P-05,6005486014_R01C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-B6-A0RI-01,TCGA-B6-A0RI-01A-11D-A10P-05,6005486014_R01C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A0JL-01,TCGA-AO-A0JL-01A-11D-A10P-05,6005486014_R02C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A0JL-01,TCGA-AO-A0JL-01A-11D-A10P-05,6005486014_R02C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A0JB-01,TCGA-AO-A0JB-01A-11D-A10P-05,6005486014_R02C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A0JB-01,TCGA-AO-A0JB-01A-11D-A10P-05,6005486014_R02C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A8-A0AD-01,TCGA-A8-A0AD-01A-11D-A10P-05,6005486014_R03C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A8-A0AD-01,TCGA-A8-A0AD-01A-11D-A10P-05,6005486014_R03C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0E1-01,TCGA-BH-A0E1-01A-11D-A10P-05,6005486014_R03C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0E1-01,TCGA-BH-A0E1-01A-11D-A10P-05,6005486014_R03C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A0JJ-01,TCGA-AO-A0JJ-01A-11D-A10P-05,6005486014_R04C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A0JJ-01,TCGA-AO-A0JJ-01A-11D-A10P-05,6005486014_R04C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A2-A0EU-01,TCGA-A2-A0EU-01A-22D-A10P-05,6005486014_R04C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A2-A0EU-01,TCGA-A2-A0EU-01A-22D-A10P-05,6005486014_R04C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0BJ-01,TCGA-BH-A0BJ-01A-11D-A10P-05,6005486014_R05C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0BJ-01,TCGA-BH-A0BJ-01A-11D-A10P-05,6005486014_R05C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A0JI-01,TCGA-AO-A0JI-01A-21D-A10P-05,6005486014_R05C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A0JI-01,TCGA-AO-A0JI-01A-21D-A10P-05,6005486014_R05C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0H0-01,TCGA-BH-A0H0-01A-11D-A10P-05,6005486014_R06C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0H0-01,TCGA-BH-A0H0-01A-11D-A10P-05,6005486014_R06C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-B6-A0IK-01,TCGA-B6-A0IK-01A-12D-A10P-05,6005486014_R06C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-B6-A0IK-01,TCGA-B6-A0IK-01A-12D-A10P-05,6005486014_R06C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AN-A0XL-01,TCGA-AN-A0XL-01A-11D-A10N-05,6005486017_R01C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AN-A0XL-01,TCGA-AN-A0XL-01A-11D-A10N-05,6005486017_R01C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A03U-01,TCGA-AO-A03U-01B-21D-A10N-05,6005486017_R01C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A03U-01,TCGA-AO-A03U-01B-21D-A10N-05,6005486017_R01C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AQ-A04L-01,TCGA-AQ-A04L-01B-21D-A10N-05,6005486017_R02C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AQ-A04L-01,TCGA-AQ-A04L-01B-21D-A10N-05,6005486017_R02C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A109-01,TCGA-E2-A109-01A-11D-A10N-05,6005486017_R02C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A109-01,TCGA-E2-A109-01A-11D-A10N-05,6005486017_R02C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A124-01,TCGA-AO-A124-01A-11D-A10N-05,6005486017_R03C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A124-01,TCGA-AO-A124-01A-11D-A10N-05,6005486017_R03C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A12C-01,TCGA-AO-A12C-01A-11D-A10N-05,6005486017_R03C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A12C-01,TCGA-AO-A12C-01A-11D-A10N-05,6005486017_R03C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A10F-01,TCGA-E2-A10F-01A-11D-A10N-05,6005486017_R04C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A10F-01,TCGA-E2-A10F-01A-11D-A10N-05,6005486017_R04C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A12G-01,TCGA-AO-A12G-01A-11D-A10N-05,6005486017_R04C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A12G-01,TCGA-AO-A12G-01A-11D-A10N-05,6005486017_R04C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A12E-01,TCGA-AO-A12E-01A-11D-A10N-05,6005486017_R05C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A12E-01,TCGA-AO-A12E-01A-11D-A10N-05,6005486017_R05C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A03M-01,TCGA-AO-A03M-01B-11D-A10N-05,6005486017_R05C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A03M-01,TCGA-AO-A03M-01B-11D-A10N-05,6005486017_R05C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A128-01,TCGA-AO-A128-01A-11D-A10N-05,6005486017_R06C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A128-01,TCGA-AO-A128-01A-11D-A10N-05,6005486017_R06C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A106-01,TCGA-E2-A106-01A-11D-A10N-05,6005486017_R06C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-E2-A106-01,TCGA-E2-A106-01A-11D-A10N-05,6005486017_R06C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A0U0-01,TCGA-AR-A0U0-01A-11D-A10A-05,6005486018_R01C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A0U0-01,TCGA-AR-A0U0-01A-11D-A10A-05,6005486018_R01C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AN-A0XU-01,TCGA-AN-A0XU-01A-11D-A10A-05,6005486018_R01C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AN-A0XU-01,TCGA-AN-A0XU-01A-11D-A10A-05,6005486018_R01C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-B6-A0WY-01,TCGA-B6-A0WY-01A-11D-A10A-05,6005486018_R02C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-B6-A0WY-01,TCGA-B6-A0WY-01A-11D-A10A-05,6005486018_R02C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A0TU-01,TCGA-AR-A0TU-01A-31D-A10A-05,6005486018_R02C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A0TU-01,TCGA-AR-A0TU-01A-31D-A10A-05,6005486018_R02C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A2-A0YE-01,TCGA-A2-A0YE-01A-11D-A10A-05,6005486018_R03C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A2-A0YE-01,TCGA-A2-A0YE-01A-11D-A10A-05,6005486018_R03C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AN-A0XV-01,TCGA-AN-A0XV-01A-11D-A10A-05,6005486018_R03C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AN-A0XV-01,TCGA-AN-A0XV-01A-11D-A10A-05,6005486018_R03C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AN-A0XP-01,TCGA-AN-A0XP-01A-11D-A10A-05,6005486018_R04C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AN-A0XP-01,TCGA-AN-A0XP-01A-11D-A10A-05,6005486018_R04C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A0U3-01,TCGA-AR-A0U3-01A-11D-A10A-05,6005486018_R05C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AR-A0U3-01,TCGA-AR-A0U3-01A-11D-A10A-05,6005486018_R05C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AN-A0XS-01,TCGA-AN-A0XS-01A-22D-A10A-05,6005486018_R05C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AN-A0XS-01,TCGA-AN-A0XS-01A-22D-A10A-05,6005486018_R05C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A2-A0YF-01,TCGA-A2-A0YF-01A-21D-A10A-05,6005486018_R06C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A2-A0YF-01,TCGA-A2-A0YF-01A-21D-A10A-05,6005486018_R06C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-B6-A0WX-01,TCGA-B6-A0WX-01A-11D-A10A-05,6005486018_R06C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-B6-A0WX-01,TCGA-B6-A0WX-01A-11D-A10A-05,6005486018_R06C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0HK-01,TCGA-BH-A0HK-01A-11D-A10P-05,6005486019_R01C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0HK-01,TCGA-BH-A0HK-01A-11D-A10P-05,6005486019_R01C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0HF-01,TCGA-BH-A0HF-01A-11D-A10P-05,6005486019_R01C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0HF-01,TCGA-BH-A0HF-01A-11D-A10P-05,6005486019_R01C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0DK-01,TCGA-BH-A0DK-01A-21D-A10P-05,6005486019_R02C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0DK-01,TCGA-BH-A0DK-01A-21D-A10P-05,6005486019_R02C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0H6-01,TCGA-BH-A0H6-01A-21D-A10P-05,6005486019_R02C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0H6-01,TCGA-BH-A0H6-01A-21D-A10P-05,6005486019_R02C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A0JM-01,TCGA-AO-A0JM-01A-21D-A10P-05,6005486019_R03C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A0JM-01,TCGA-AO-A0JM-01A-21D-A10P-05,6005486019_R03C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A0JE-01,TCGA-AO-A0JE-01A-11D-A10P-05,6005486019_R03C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A0JE-01,TCGA-AO-A0JE-01A-11D-A10P-05,6005486019_R03C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0AW-01,TCGA-BH-A0AW-01A-11D-A10P-05,6005486019_R04C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0AW-01,TCGA-BH-A0AW-01A-11D-A10P-05,6005486019_R04C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0B8-01,TCGA-BH-A0B8-01A-21D-A10P-05,6005486019_R04C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0B8-01,TCGA-BH-A0B8-01A-21D-A10P-05,6005486019_R04C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-B6-A0RG-01,TCGA-B6-A0RG-01A-11D-A10P-05,6005486019_R05C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-B6-A0RG-01,TCGA-B6-A0RG-01A-11D-A10P-05,6005486019_R05C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0HY-01,TCGA-BH-A0HY-01A-11D-A10P-05,6005486019_R05C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0HY-01,TCGA-BH-A0HY-01A-11D-A10P-05,6005486019_R05C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0E0-01,TCGA-BH-A0E0-01A-11D-A10P-05,6005486019_R06C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0E0-01,TCGA-BH-A0E0-01A-11D-A10P-05,6005486019_R06C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0DS-01,TCGA-BH-A0DS-01A-11D-A10P-05,6005486019_R06C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0DS-01,TCGA-BH-A0DS-01A-11D-A10P-05,6005486019_R06C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0H9-01,TCGA-BH-A0H9-01A-11D-A10P-05,6005486021_R01C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0H9-01,TCGA-BH-A0H9-01A-11D-A10P-05,6005486021_R01C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0GY-01,TCGA-BH-A0GY-01A-11D-A10P-05,6005486021_R01C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0GY-01,TCGA-BH-A0GY-01A-11D-A10P-05,6005486021_R01C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0HB-01,TCGA-BH-A0HB-01A-11D-A10P-05,6005486021_R02C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0HB-01,TCGA-BH-A0HB-01A-11D-A10P-05,6005486021_R02C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0HX-01,TCGA-BH-A0HX-01A-21D-A10P-05,6005486021_R02C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0HX-01,TCGA-BH-A0HX-01A-21D-A10P-05,6005486021_R02C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0B3-01,TCGA-BH-A0B3-01A-11D-A10P-05,6005486021_R03C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0B3-01,TCGA-BH-A0B3-01A-11D-A10P-05,6005486021_R03C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A03L-01,TCGA-AO-A03L-01A-41D-A10P-05,6005486021_R03C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A03L-01,TCGA-AO-A03L-01A-41D-A10P-05,6005486021_R03C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0GZ-01,TCGA-BH-A0GZ-01A-11D-A10P-05,6005486021_R04C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0GZ-01,TCGA-BH-A0GZ-01A-11D-A10P-05,6005486021_R04C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0DP-01,TCGA-BH-A0DP-01A-21D-A10P-05,6005486021_R04C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0DP-01,TCGA-BH-A0DP-01A-21D-A10P-05,6005486021_R04C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0H7-01,TCGA-BH-A0H7-01A-13D-A10P-05,6005486021_R05C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0H7-01,TCGA-BH-A0H7-01A-13D-A10P-05,6005486021_R05C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A7-A0D9-01,TCGA-A7-A0D9-01A-31D-A10P-05,6005486021_R05C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A7-A0D9-01,TCGA-A7-A0D9-01A-31D-A10P-05,6005486021_R05C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0B9-01,TCGA-BH-A0B9-01A-11D-A10P-05,6005486021_R06C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0B9-01,TCGA-BH-A0B9-01A-11D-A10P-05,6005486021_R06C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0BA-01,TCGA-BH-A0BA-01A-11D-A10P-05,6005486021_R06C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0BA-01,TCGA-BH-A0BA-01A-11D-A10P-05,6005486021_R06C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0E2-01,TCGA-BH-A0E2-01A-11D-A10P-05,6005486023_R01C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0E2-01,TCGA-BH-A0E2-01A-11D-A10P-05,6005486023_R01C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A8-A0A6-01,TCGA-A8-A0A6-01A-12D-A10P-05,6005486023_R01C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A8-A0A6-01,TCGA-A8-A0A6-01A-12D-A10P-05,6005486023_R01C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A0JA-01,TCGA-AO-A0JA-01A-11D-A10P-05,6005486023_R02C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A0JA-01,TCGA-AO-A0JA-01A-11D-A10P-05,6005486023_R02C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0BM-01,TCGA-BH-A0BM-01A-11D-A10P-05,6005486023_R02C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-BH-A0BM-01,TCGA-BH-A0BM-01A-11D-A10P-05,6005486023_R02C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-B6-A0RE-01,TCGA-B6-A0RE-01A-11D-A10P-05,6005486023_R03C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-B6-A0RE-01,TCGA-B6-A0RE-01A-11D-A10P-05,6005486023_R03C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A0JD-01,TCGA-AO-A0JD-01A-11D-A10P-05,6005486023_R03C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A0JD-01,TCGA-AO-A0JD-01A-11D-A10P-05,6005486023_R03C02_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A0JF-01,TCGA-AO-A0JF-01A-11D-A10P-05,6005486023_R04C01_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-AO-A0JF-01,TCGA-AO-A0JF-01A-11D-A10P-05,6005486023_R04C01_Red.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A2-A0CT-01,TCGA-A2-A0CT-01A-31D-A10P-05,6005486023_R04C02_Grn.idat
DNA Methylation,JHU_USC,HumanMethylation450,1,TCGA-A2-A0CT-01,TCGA-A2-A0CT-01A-31D-A10P-05,6005486023_R04C02_Red.idat
